Level,Code,Name,Parent Account,Type,active,pending,state
Layer 5,24101005,Term Loan Non-Industrial,Retail Term Loans <excl. Staff Loans>,General,True,False,approve
Layer 5,24101006,Term Loan Industrial,Retail Term Loans <excl. Staff Loans>,General,True,False,approve
Layer 5,24101007,House Building Loan <Residential>,Retail Term Loans <excl. Staff Loans>,General,True,False,approve
Layer 5,24101008,MTB Digoon,Retail Term Loans <excl. Staff Loans>,General,True,False,approve
Layer 5,24102001,Small Business Loan Scheme,Retail Term Loans <Staff>,General,True,False,approve
Layer 5,24102002,2403-0300  MTB Life Line,Retail Term Loans <Staff>,General,True,False,approve
Layer 5,24102003,2403-0400  MTB Krishi,Retail Term Loans <Staff>,General,True,False,approve
Layer 5,24103001,MTB Bhagyaboti <Re-finance>,Corporate & SME Term Loan,General,True,False,approve
Layer 5,24103002,MTB Gunaboti <Pre-finance>,Corporate & SME Term Loan,General,True,False,approve
Layer 5,24103004,2403-0800 MTB Green Energy,Corporate & SME Term Loan,General,True,False,approve
Layer 5,24103005,2403-0900 MTB IT Geniuos,Corporate & SME Term Loan,General,True,False,approve
Layer 5,24103006,2403-1000 MTB Krishijat,Corporate & SME Term Loan,General,True,False,approve
Layer 5,24103007,2403-1100 MTB Light Engineering,Corporate & SME Term Loan,General,True,False,approve
Layer 5,24104001,2403-1200 MTB Mousumi,SME Term Loan excl Agri & Micro Fin.,General,True,False,approve
Layer 5,24104002,2403-1300 MTB Youth Line,SME Term Loan excl Agri & Micro Fin.,General,True,False,approve
Layer 5,24104003,MTB Inclusive Finance,SME Term Loan excl Agri & Micro Fin.,General,True,False,approve
Layer 5,24104004,Microfinance <Agri-TL>,SME Term Loan excl Agri & Micro Fin.,General,True,False,approve
Layer 5,24104005,Microfinance <Micro-TL>,SME Term Loan excl Agri & Micro Fin.,General,True,False,approve
Layer 5,24104006,Demand Loan General,SME Term Loan excl Agri & Micro Fin.,General,True,False,approve
Layer 5,24104007,Demand Loan Forced,SME Term Loan excl Agri & Micro Fin.,General,True,False,approve
Layer 5,24104008,Demand Loan Short Term,SME Term Loan excl Agri & Micro Fin.,General,True,False,approve
Layer 5,24104009,Demand Loan Time,SME Term Loan excl Agri & Micro Fin.,General,True,False,approve
Layer 5,24104010,Payment Aganist Document,SME Term Loan excl Agri & Micro Fin.,General,True,False,approve
Layer 5,24104011,Payment Against Document (B-to-B),SME Term Loan excl Agri & Micro Fin.,General,True,False,approve
Layer 5,24104012,Inland Doc. Bill Purchased <Sight>,SME Term Loan excl Agri & Micro Fin.,General,True,False,approve
Layer 5,24104013,Inland Doc. Bill Discounted <Usance> Cust Risk,SME Term Loan excl Agri & Micro Fin.,General,True,False,approve
Layer 5,24104014,Inland Doc. Bill Discounted <Usance> Bank Risk,SME Term Loan excl Agri & Micro Fin.,General,True,False,approve
Layer 5,24105001,Foreign D.B Purchased <Sight>,SME Term Loan <Agri Fin.>,General,True,False,approve
Layer 5,24201001,Foreign D.B Discounted <Usance> Bank Risk,Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24201002,Loan Against Trust Receipt ,Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24201003,Advance Against Cash Incentive ,Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24201004,Cash Aganist Document DL,Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24201005,Demand Loan Garments <SOD>,Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24201006,Packing Credit,Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24201007,EDF Loan,Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24201008,Demand Loans against Rural Credit,Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24201009,Foreign Cheque Purchased,Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24201010,Inland Cheque Purchased,Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24201011,Secured Overdraft against Bank's own TD,Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24201012,Secured Overdraft against other Bank's TD,Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24201013,Secured Overdraft against Shares etc.,Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24201014,Corp Cash Credit Hypo,Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24201015,SOD (Shares & Debentures) C & S,Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24201016,SOD (FO) WBD C & S,Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24201017,Secured Overdraft Work/ Supply Order C & S,Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24202001,Secured Overdraft Pay Order C & S,Corporate & SME Demand Loan <FC>,General,True,False,approve
Layer 5,24203001,Secured Overdraft Real Estate C & CS,SME Demand Loan,General,True,False,approve
Layer 5,24204001,Secured Overdraft Business C & CS,Misc Demand Loans <C/S/R>,General,True,False,approve
Layer 5,24204002,Secured Overdraft Garments C & CS,Misc Demand Loans <C/S/R>,General,True,False,approve
Layer 5,24301001,Export Cash Credit C & CS,Retail Continuous Loans,General,True,False,approve
Layer 5,24301002,SOD (Others),Retail Continuous Loans,General,True,False,approve
Layer 5,24301003,MTB SME Cash Credit Hypo,Retail Continuous Loans,General,True,False,approve
Layer 5,24302001,MTB Revolving Loan,Corporate & SME Continuous Loan,General,True,False,approve
Layer 5,24302002,MTB Microfinance Agri Revolving Loan,Corporate & SME Continuous Loan,General,True,False,approve
Layer 5,24302003,MTB Microfinance enterprise Revolving Loan,Corporate & SME Continuous Loan,General,True,False,approve
Layer 5,24302004,MTB Light Engineering Revolving Loan,Corporate & SME Continuous Loan,General,True,False,approve
Layer 5,24302005,MTB IT Genious Revolving Loan,Corporate & SME Continuous Loan,General,True,False,approve
Layer 5,24302006,MTB Krishijat Revolving Loan,Corporate & SME Continuous Loan,General,True,False,approve
Layer 5,24302007,Credit Card Loans,Corporate & SME Continuous Loan,General,True,False,approve
Layer 5,24302008,IR on MTB Auto Loan,Corporate & SME Continuous Loan,General,True,False,approve
Layer 5,24302009,IR on MTB Home Loan,Corporate & SME Continuous Loan,General,True,False,approve
Layer 5,24302010,IR on MTB Home Equity Loan,Corporate & SME Continuous Loan,General,True,False,approve
Layer 5,24303001,IR on MTB NRB Home Loan,SME Continuous Loan,General,True,False,approve
Layer 5,24303002,IR on MTB Neer,SME Continuous Loan,General,True,False,approve
Layer 5,24303003,IR on MTB Personal Loan,SME Continuous Loan,General,True,False,approve
Layer 5,24303004,IR on MTB Professional Loan,SME Continuous Loan,General,True,False,approve
Layer 5,24303005,IR on Consumer Financing,SME Continuous Loan,General,True,False,approve
Layer 5,24303006,IR on Car Loan (Employee),SME Continuous Loan,General,True,False,approve
Layer 5,24303007,IR on Employees House Building Loan,SME Continuous Loan,General,True,False,approve
Layer 5,24401001,IR on Staff Loan Aganist Prov. Fund,Credit Cards,General,True,False,approve
Layer 5,24601001,Lease Finance (Monthly) Rental receivables,Interest Receivable on RTL,General,True,False,approve
Layer 5,24601002,Lease Finance (Quarterly) Rental receivables,Interest Receivable on RTL,General,True,False,approve
Layer 5,24601003,IR on House Building Loan <Developer>,Interest Receivable on RTL,General,True,False,approve
Layer 5,24601004,IR on House Building Loan <Commercial>,Interest Receivable on RTL,General,True,False,approve
Layer 5,24601005,IR on Term Loan Non-Industrial,Interest Receivable on RTL,General,True,False,approve
Layer 5,24601006,IR on Term Loan Industrial,Interest Receivable on RTL,General,True,False,approve
Layer 5,24601007,IR on MTB Digoon,Interest Receivable on RTL,General,True,False,approve
Layer 5,24601008,IR on Small Business Loan Scheme,Interest Receivable on RTL,General,True,False,approve
Layer 5,24602001,IR on  MTB Life Line,Interest Receivable on Staff Loans,General,True,False,approve
Layer 5,24602002,IR on  MTB Krishi,Interest Receivable on Staff Loans,General,True,False,approve
Layer 5,24602003,IR on MTB Inclusive Finance,Interest Receivable on Staff Loans,General,True,False,approve
Layer 5,24603001,IR on MTB Bhagyaboti <Re-finance>,IR on Corporate Term Loan,General,True,False,approve
Layer 5,24603002,IR on MTB Gunaboti <Pre-finance>,IR on Corporate Term Loan,General,True,False,approve
Layer 5,24603003,IR on MTB Green Energy,IR on Corporate Term Loan,General,True,False,approve
Layer 5,24603004,IR on MTB IT Geniuos,IR on Corporate Term Loan,General,True,False,approve
Layer 5,24603005,IR on MTB Krishijat,IR on Corporate Term Loan,General,True,False,approve
Layer 5,24603006,IR on MTB Light Engineering,IR on Corporate Term Loan,General,True,False,approve
Layer 5,24604001,IR on  MTB Mousumi,IR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24604002,IR on MTB Youth Line,IR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24604003,IR on Microfinance <Agri&Micro-TL>,IR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24604004,IR on Microfinance (Enterprise-TL),IR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24604005,IR on Demand Loan General,IR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24604006,IR on Demand Loan Forced,IR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24604007,IR on Demand Loan Short Term,IR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24604008,IR on Demand Loan Time,IR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24604009,IR on Payment Aganist Document,IR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24604010,IR on Payment Against Document (B-to-B),IR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24604011,IR on Inland Doc. Bill Purchased <Sight>,IR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24604012,IR on Inland Doc. Bill Discounted <Usance> Cust Risk,IR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24604013,IR on Inland Doc. Bill Discounted <Usance> Bank Risk,IR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24605001,IR on Foreign D.B Purchased <Sight>,IR on SME Term Loan <Agri & MF>,General,True,False,approve
Layer 5,24605002,IR on Foreign D.B Discounted <Usance> Cust Risk,IR on SME Term Loan <Agri & MF>,General,True,False,approve
Layer 5,24606001,IR on Foreign D.B Discounted <Usance> Bank Risk,IR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24606002,IR on Loan Against Trust Receipt ,IR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24606003,IR on Cash Aganist Document DL,IR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24606004,IR on Demand Loan Garments,IR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24606005,IR on Packing Credit,IR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24606006,IR on Advance Against Cash Incentive ,IR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24606007,IR on EDF Loan <USD>,IR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24606008,IR on Demand Loans against Rural Credit,IR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24606009,IR on Secured Overdraft against Bank's own TD,IR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24606010,IR on Secured Overdraft against other Bank's TD,IR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24606011,IR on Secured Overdraft against Shares etc.,IR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24606012,IR on Corp Cash Credit Hypo,IR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24606013,IR on SOD (Shares & Debentures) C or CS??,IR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24606014,IR on SOD (FO) WBD Cor CS ??,IR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24606015,IR on Secured Overdraft Work/ Supply Order C or CS ??,IR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24606016,IR on Secured Overdraft Pay Order C or CS ??,IR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24606017,IR on Secured Overdraft Real Estate C or CS ??,IR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24607001,IR on Secured Overdraft Business C or CS ??,IR on Corporate & SME Demand Loan FC,General,True,False,approve
Layer 5,24608001,IR on Secured Overdraft Garments C or CS ??,IR on SME Demand Loan,General,True,False,approve
Layer 5,24609001,IR on Export Cash Credit C or CS??,IR on Retail Continuous Loan,General,True,False,approve
Layer 5,24609002,What is Interest Receivable on SOD (Others) ?? ,IR on Retail Continuous Loan,General,True,False,approve
Layer 5,24609003,IR on MTB SME Cash Credit Hypo,IR on Retail Continuous Loan,General,True,False,approve
Layer 5,24610001,IR on MTB Revolving Loan,IR on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,24610002,IR on MTB Microfinance Agri Revolving Loan,IR on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,24610003,IR on MTB Microfinance enterprise Revolving Loan,IR on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,24610004,IR on MTB Light Engineering Revolving Loan,IR on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,24610005,IR on MTB IT Genious Revolving Loan,IR on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,24610006,IR on MTB Krishijat Revolving Loan,IR on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,24610007,IR on Debit Balance in Liability Accounts,IR on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,24610008,PIR on MTB Auto Loan,IR on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,24610009,PIR on MTB Home Loan,IR on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,24610010,PIR on MTB Home Equity Loan,IR on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,24611001,PIR on MTB NRB Home Loan,IR on SME Continuous Loan,General,True,False,approve
Layer 5,24611002,PIR on MTB Neer,IR on SME Continuous Loan,General,True,False,approve
Layer 5,24611003,PIR on MTB Personal Loan,IR on SME Continuous Loan,General,True,False,approve
Layer 5,24611004,PIR on MTB Professional Loan,IR on SME Continuous Loan,General,True,False,approve
Layer 5,24611005,PIR on Consumer Financing,IR on SME Continuous Loan,General,True,False,approve
Layer 5,24611006,PIR on Car Loan (Employee),IR on SME Continuous Loan,General,True,False,approve
Layer 5,24611007,PIR on Employees House Building Loan,IR on SME Continuous Loan,General,True,False,approve
Layer 5,24612001,PIR on Staff Loan Aganist Prov. Fund,IR on Other Loans and Assets,General,True,False,approve
Layer 5,24701001,Lease Finance (Monthly) Rental receivables Penal,Penal Interest Receivable on RTL,General,True,False,approve
Layer 5,24701002,Lease Finance (Quarterly) Rental receivables Penal,Penal Interest Receivable on RTL,General,True,False,approve
Layer 5,24701003,PIR on House Building Loan <Developer>,Penal Interest Receivable on RTL,General,True,False,approve
Layer 5,24701004,PIR on House Building Loan <Commercial>,Penal Interest Receivable on RTL,General,True,False,approve
Layer 5,24701005,PIR on Term Loan Non-Industrial,Penal Interest Receivable on RTL,General,True,False,approve
Layer 5,24701006,PIR on Term Loan Industrial,Penal Interest Receivable on RTL,General,True,False,approve
Layer 5,24701007,PIR on MTB Digoon,Penal Interest Receivable on RTL,General,True,False,approve
Layer 5,24701008,PIR on Small Business Loan Scheme,Penal Interest Receivable on RTL,General,True,False,approve
Layer 5,24702001,PIR on  MTB Life Line,Penal Intt Receivable on Staff Loans,General,True,False,approve
Layer 5,24702002,PIR on  MTB Krishi,Penal Intt Receivable on Staff Loans,General,True,False,approve
Layer 5,24702003,PIR on MTB Inclusive Finance,Penal Intt Receivable on Staff Loans,General,True,False,approve
Layer 5,24703001,PIR on MTB Bhagyaboti <Re-finance>,PIR on Corporate Term Loan,General,True,False,approve
Layer 5,24703002,PIR on MTB Gunaboti <Pre-finance>,PIR on Corporate Term Loan,General,True,False,approve
Layer 5,24703003,PIR on MTB Green Energy,PIR on Corporate Term Loan,General,True,False,approve
Layer 5,24703004,PIR on MTB IT Geniuos,PIR on Corporate Term Loan,General,True,False,approve
Layer 5,24703005,PIR on MTB Krishijat,PIR on Corporate Term Loan,General,True,False,approve
Layer 5,24703006,PIR on MTB Light Engineering,PIR on Corporate Term Loan,General,True,False,approve
Layer 5,24704001,PIR on  MTB Mousumi,PIR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24704002,PIR on MTB Youth Line,PIR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24704003,PIR on Microfinance <Agri&Micro-TL>,PIR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24704004,PIR on Microfinance (Enterprise-TL),PIR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24704005,PIR on Demand Loan General,PIR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24704006,PIR on Demand Loan Forced,PIR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24704007,PIR on Demand Loan Short Term,PIR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24704008,PIR on Demand Loan Time,PIR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24704009,PIR on Payment Aganist Document,PIR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24704010,PIR on Payment Against Document (B-to-B),PIR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24704011,PIR on Inland Doc. Bill Purchased <Sight>,PIR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24704012,PIR on Inland Doc. Bill Discounted <Usance> Cust Risk,PIR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24704013,PIR on Inland Doc. Bill Discounted <Usance> Bank Risk,PIR on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,24705001,PIR on Foreign D.B Purchased <Sight>,PIR on SME Term Loan <Agri & MF>,General,True,False,approve
Layer 5,24705002,PIR on Foreign D.B Discounted <Usance> Cust Risk,PIR on SME Term Loan <Agri & MF>,General,True,False,approve
Layer 5,24706001,PIR on Foreign D.B Discounted <Usance> Bank Risk,PIR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24706002,PIR on Loan Against Trust Receipt ,PIR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24706003,PIR on Cash Aganist Document DL,PIR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24706004,PIR on Demand Loan Garments,PIR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24706005,PIR on Packing Credit,PIR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24706006,PIR on Advance Against Cash Incentive ,PIR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24706007,PIR on EDF Loan <USD>,PIR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24706008,PIR on Demand Loans against Rural Credit,PIR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24706009,PIR on Secured Overdraft against Bank's own TD,PIR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24706010,PIR on Secured Overdraft against other Bank's TD,PIR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24706011,PIR on Secured Overdraft against Shares etc.,PIR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24706012,PIR on Corp Cash Credit Hypo,PIR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24706013,PIR on SOD (Shares & Debentures) C or CS??,PIR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24706014,PIR on SOD (FO) WBD Cor CS ??,PIR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24706015,PIR on Secured Overdraft Work/ Supply Order C & CS,PIR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24706016,PIR on Secured Overdraft Pay Order C & CS,PIR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24706017,PIR on Secured Overdraft Real Estate C & CS,PIR on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,24707001,PIR on Secured Overdraft Business C & CS,PIR on Corporate & SME Demand Loan FC,General,True,False,approve
Layer 5,24708001,PIR on Secured Overdraft Garments C & CS,PIR on SME Demand Loan,General,True,False,approve
Layer 5,24709001,PIR on Export Cash Credit C & CS,PIR on Retail Continuous Loan,General,True,False,approve
Layer 5,24709002,Penal Interest Receivable on SOD (Others) ,PIR on Retail Continuous Loan,General,True,False,approve
Layer 5,24709003,PIR on MTB SME Cash Credit Hypo,PIR on Retail Continuous Loan,General,True,False,approve
Layer 5,24710001,PIR on MTB Revolving Loan,PIR on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,24710002,PIR on MTB Microfinance Agri Revolving Loan,PIR on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,24710003,PIR on MTB Microfinance enterprise Revolving Loan,PIR on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,24710004,PIR on MTB Light Engineering Revolving Loan,PIR on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,24710005,PIR on MTB IT Genious Revolving Loan,PIR on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,24710006,PIR on MTB Krishijat Revolving Loan,PIR on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,24710007,Bill DiscountingUSD,PIR on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,24710008,UPAS/ Buyer's Credit USD,PIR on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,24710009,Debit Balance in Liability Accounts,PIR on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,24711001,Land,PIR on SME Continuous Loan,General,True,False,approve
Layer 5,24711002,Immovable Property other than Land,PIR on SME Continuous Loan,General,True,False,approve
Layer 5,24711007,Motor Cycles,PIR on SME Continuous Loan,General,True,False,approve
Layer 5,25104001,Advance against Suppliers/ Parties <Vendors>,Office Equipments,General,True,False,approve
Layer 5,25107002,Advance Rent <Advance Rent_less than 1 year>,Motor Vehicles,General,True,False,approve
Layer 5,25108001,Advance Rent <Advance Rent_more than 1 year>,Books & Periodicals,General,True,False,approve
Layer 5,26202001,IR on Placement to Off-Shore Banking Unit,Advance against Suppliers/ Parties,General,True,False,approve
Layer 5,26204001,Receivable from Subsidiaries Others,Advance Income Tax,General,True,False,approve
Layer 5,26209001,Suspense account for Exchange Houses 1,Advance against POSTAGE,General,True,False,approve
Layer 5,26301001,Suspense account for Exchange Houses 2,Coupon Interest Expenditure Account,General,True,False,approve
Layer 5,26601001,Repo Interest Expenditure Account,Chargeback Settlement A/c,General,True,False,approve
Layer 5,26603001,Stamps in Hand,Sanchay Patra,General,True,False,approve
Layer 5,26606001,Printed stationeries,Suspense account for Foreign Banks,General,True,False,approve
Layer 5,26607001,Security Stationeries,Suspense account for Exchange Houses,General,True,False,approve
Layer 5,26608001,Transit Account _Repo,Remittance Payment Account,General,True,False,approve
Layer 5,26607002,Transit Account Bangladesh Bank,Suspense account for Exchange Houses,General,True,False,approve
Layer 5,26609001,IE on MTB Auto Loan,DD Paid Without Advice,General,True,False,approve
Layer 5,26701001,IE on MTB Home Loan,Receivable from OBU,General,True,False,approve
Layer 5,26901001,IE on MTB Home Equity Loan,Preliminary Expenses,General,True,False,approve
Layer 5,26902001,IE on MTB Neer,Prepaid Promotional and Development Expenses,General,True,False,approve
Layer 5,26903001,IE on MTB Professional Loan,Stock of Commemorative Coins,General,True,False,approve
Layer 5,26904001,IE on Consumer Financing,Stock of Fixed Assets,General,True,False,approve
Layer 5,26905001,IE on Car Loan (Employee),Stock of stationeries,General,True,False,approve
Layer 5,26905002,IE on Employees House Building Loan,Stock of stationeries,General,True,False,approve
Layer 5,26906001,IE on Staff Loan Aganist Prov. Fund,Transit Account,General,True,False,approve
Layer 5,26906002,Lease Finance (Monthly) Rental Earned,Transit Account,General,True,False,approve
Layer 5,27101001,Lease Finance (Quarterly) Rental Earned,Branch Account,General,True,False,approve
Layer 5,28101001,IE on House Building Loan <Developer>,Expenditure for the period fm 1st Jan to ..,General,True,False,approve
Layer 5,31101001,IE on House Building Loan <Commercial>,Interest Earned on RTL,General,True,False,approve
Layer 5,31101002,IE on Term Loan Non-Industrial,Interest Earned on RTL,General,True,False,approve
Layer 5,31101003,IE on Term Loan Industrial,Interest Earned on RTL,General,True,False,approve
Layer 5,31101004,IE on MTB Digoon,Interest Earned on RTL,General,True,False,approve
Layer 5,31101005,IE on Small Business Loan Scheme,Interest Earned on RTL,General,True,False,approve
Layer 5,31101006,IE on  MTB Life Line,Interest Earned on RTL,General,True,False,approve
Layer 5,31101007,IE on  MTB Krishi,Interest Earned on RTL,General,True,False,approve
Layer 5,31101008,IE on MTB Inclusive Finance,Interest Earned on RTL,General,True,False,approve
Layer 5,31102001,IE on MTB Bhagyaboti <Re-finance>,Interest Earned on Staff Loans,General,True,False,approve
Layer 5,31102002,IE on MTB Gunaboti <Pre-finance>,Interest Earned on Staff Loans,General,True,False,approve
Layer 5,31102003,IE on MTB Green Energy,Interest Earned on Staff Loans,General,True,False,approve
Layer 5,31103001,IE on MTB IT Geniuos,IE on Corporate Term Loan,General,True,False,approve
Layer 5,31103002,IE on MTB Krishijat,IE on Corporate Term Loan,General,True,False,approve
Layer 5,31103003,IE on MTB Light Engineering,IE on Corporate Term Loan,General,True,False,approve
Layer 5,31103004,IE on  MTB Mousumi,IE on Corporate Term Loan,General,True,False,approve
Layer 5,31103005,IE on MTB Youth Line,IE on Corporate Term Loan,General,True,False,approve
Layer 5,31103006,IE on Microfinance <Agri&Micro-TL>,IE on Corporate Term Loan,General,True,False,approve
Layer 5,31104001,IE on Microfinance (Enterprise-TL),IE on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31104002,IE on Demand Loan General,IE on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31104003,IE on Demand Loan Forced,IE on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31104004,IE on Demand Loan Short Term,IE on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31104005,IE on Demand Loan Time,IE on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31104006,IE on Payment Aganist Document,IE on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31104007,IE on Payment Against Document (B-to-B),IE on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31104008,IE on Inland Doc. Bill Purchased <Sight>,IE on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31104009,IE on Inland Doc. Bill Discounted <Usance> Cust Risk,IE on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31104010,IE on Inland Doc. Bill Discounted <Usance> Bank Risk,IE on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31104011,IE on Foreign D.B Purchased <Sight>,IE on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31104012,IE on Foreign D.B Discounted <Usance> Cust Risk,IE on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31104013,IE on Foreign D.B Discounted <Usance> Bank Risk,IE on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31105001,IE on Loan Against Trust Receipt ,IE on SME Term Loan <Agri & MF>,General,True,False,approve
Layer 5,31105002,IE on Cash Aganist Document DL,IE on SME Term Loan <Agri & MF>,General,True,False,approve
Layer 5,31106001,IE on Demand Loan Garments,IE on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31106002,IE on Packing Credit,IE on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31106003,IE on Advance Against Cash Incentive ,IE on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31106004,IE on EDF Loan <USD>,IE on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31106005,IE on Demand Loans against Rural Credit,IE on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31106006,IE on Secured Overdraft against Bank's own TD,IE on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31106007,IE on Secured Overdraft against other Bank's TD,IE on Corporate & SME Demand Loan,General,True,False,approve
